1;128
1;297
1;3634
1;4078
2;1361
2;1506
2;183
2;1169
2;3884
3;1056
3;1540
3;457
3;3058
3;308
3;154
4;1383
5;2564
5;958
5;255
6;611
6;989
6;3826
6;1693
7;2406
7;1835
8;2
8;2611
8;2955
8;2143
9;160
9;271
10;1844
10;118
11;2416
11;2419
11;1450
11;1693
12;128
12;1427
12;2463
13;1621
14;3733
15;904
15;1687
16;2558
17;3415
18;290
19;3112
20;1380
20;3781
20;398
20;183
21;2946
21;1519
22;2024
22;2616
22;444
22;61
23;3556
23;2469
23;2407
23;1209
23;287
24;1509
25;3010
25;2474
25;2143
26;805
27;2116
28;229
28;2290
28;567
28;827
28;1086
29;4013
29;2143
30;3940
30;620
30;338
30;470
30;215
31;2273
31;2601
31;366
31;3327
32;730
33;3828
33;838
34;2947
34;3046
34;491
34;2926
34;2577
34;380
34;1981
34;540
35;2486
36;1791
37;889
37;265
38;4062
39;3609
40;3556
40;136
40;1597
41;3273
41;2485
41;3927
41;2522
42;90
43;2504
43;750
44;3915
44;789
44;2518
44;853
45;1853
46;2941
47;2261
48;2376
48;778
48;523
48;463
48;183
48;2685
49;2773
50;3025
51;184
51;498
51;3604
52;2467
53;1686
54;4097
55;822
55;1724
55;510
56;3969
57;3640
58;1571
58;1534
59;1165
59;2285
59;3768
59;383
60;1920
60;42
60;595
61;1329
61;2907
62;2535
63;3430
63;1851
64;1489
64;181
64;1270
64;3322
64;1181
65;2538
65;3755
65;3599
65;1635
65;3800
66;902
67;1830
67;1969
67;350
67;2263
67;2750
67;799
68;1413
69;2539
69;598
70;2020
70;71
70;331
70;2526
71;1825
72;2738
73;2979
73;3088
73;2929
73;114
74;327
74;4105
74;2765
74;1525
74;1177
74;1368
74;793
74;188
75;2311
76;3610
76;2428
77;1480
77;1106
78;3755
78;3548
79;1904
79;2181
79;9
79;717
79;3102
80;460
80;572
81;2738
81;2510
82;2307
82;2249
82;2298
83;1392
83;2165
83;1383
83;3370
83;1693
83;1742
84;4115
85;74
85;1325
86;486
87;3073
87;1533
87;61
88;3622
89;1346
89;1714
89;533
89;1850
90;4127
91;3828
91;2029
92;2962
93;65
93;642
93;481
93;180
93;1633
93;1559
93;282
94;23
94;2680
95;3689
95;589
95;1725
96;1127
96;4120
96;3549
96;1406
96;1119
97;1173
97;2198
97;2399
98;1540
98;132
98;1498
99;1970
99;669
99;1946
99;2639
100;3832
100;1118
101;532
101;1313
101;2851
101;2791
101;2792
101;3773
101;559
101;4151
101;828
102;3392
102;3084
102;78
102;208
102;1635
102;308
102;118
102;922
102;858
102;1339
103;3591
103;1874
103;1682
104;2034
104;3830
105;1540
105;2989
105;782
105;472
105;3545
105;2303
106;580
106;1677
107;3005
108;325
109;2355
110;2064
111;3706
112;96
112;3172
112;1540
112;182
112;89
112;1691
112;700
112;29
113;2792
113;1171
113;29
114;2588
114;2413
115;3842
115;222
115;2720
115;2474
115;750
116;2564
116;1830
116;176
116;1596
117;3394
117;2860
118;390
119;1539
119;1715
119;524
119;1263
120;2643
120;3172
120;213
120;9
120;1549
120;717
121;1805
121;3476
121;1559
122;754
123;2955
123;982
124;555
125;642
125;1733
126;96
126;426
126;523
126;564
126;535
126;3257
126;4028
127;1219
128;452
129;2463
130;3096
131;983
131;3018
132;1633
132;3828
132;1641
132;1834
133;1474
133;974
134;1800
135;3633
135;389
136;524
137;3250
138;3222
139;1951
140;2601
140;690
140;206
141;2011
141;3437
141;3087
142;1003
142;804
142;2407
142;1096
142;3655
142;229
143;2858
144;2755
144;53
144;3830
144;3828
145;3234
146;3067
147;1213
147;398
148;419
148;3632
148;2518
148;1086
149;395
149;412
150;1906
151;1878
152;2993
152;351
153;4019
154;1576
155;1929
155;889
155;909
155;2333
156;225
156;3828
156;2362
156;347
156;3164
156;2490
156;895
157;3660
158;632
158;1255
158;719
159;3884
160;3342
161;968
161;2108
162;337
163;4151
163;4041
164;1091
165;2038
166;2536
166;1451
167;3439
167;3418
167;156
168;2395
169;2091
170;1987
170;3012
170;1527
170;1514
170;687
171;3919
171;37
172;3602
172;1383
172;1692
172;2143
173;4143
173;2746
174;3561
175;1540
175;934
175;941
175;2383
175;120
175;249
175;186
175;1117
175;1182
176;2104
176;2646
176;1991
176;1704
176;762
176;175
177;3040
177;1540
177;331
177;3437
177;3632
178;251
178;316
179;1594
180;1111
180;264
180;1290
181;1376
181;194
182;526
183;615
184;2538
185;3925
185;1723
185;95
186;3997
187;96
187;1366
187;1143
187;1404
187;1919
188;1581
189;2032
190;1081
190;431
191;2313
192;449
192;3945
192;651
192;2356
192;2716
193;1574
194;773
195;1176
195;79
195;1951
196;3409
197;2763
197;2731
198;3021
199;1977
199;3384
199;3738
199;1403
199;863
200;1010
201;1062
202;3523
203;3287
203;606
203;2223
204;1681
205;1445
205;2662
206;1312
206;251
206;236
207;2595
207;691
207;1657
207;1405
207;127
208;354
208;2935
209;3998
210;2613
210;319
211;491
211;645
211;950
211;1421
212;2407
213;2747
214;3512
214;1210
214;316
215;3921
215;1081
215;734
216;1003
216;3663
217;2816
217;705
217;2377
217;1900
217;1524
217;567
218;3698
219;4069
220;1693
221;3902
221;2814
222;1856
222;1693
223;3750
223;3353
224;2318
225;3089
225;2346
225;180
226;1848
226;333
227;4144
228;3142
228;1527
229;3411
229;1150
230;2224
230;3320
231;1728
232;4060
233;2334
234;2696
235;3057
235;2200
235;1945
236;2538
236;1611
236;844
236;2512
236;2482
236;2211
236;3324
237;308
238;203
238;271
238;240
238;2581
238;23
238;350
239;446
239;1479
240;3266
241;4006
241;231
241;3597
241;2872
241;765
241;1278
242;2098
242;3418
243;536
243;709
243;799
244;3560
244;3882
244;1615
244;2129
245;421
246;2763
246;68
246;446
247;1505
247;2041
247;3228
247;917
248;3187
249;2114
249;3159
249;2940
249;414
250;709
250;2506
251;328
251;1131
251;623
252;4089
253;1674
253;213
253;1816
254;1541
255;3434
255;426
256;199
256;1063
256;1201
256;2806
256;2143
257;3073
257;3172
257;243
258;226
258;219
258;1207
259;3366
260;3392
260;467
260;2647
260;1176
261;2913
262;2207
262;2087
263;4114
263;677
263;497
263;242
263;1658
263;1725
263;255
264;1284
264;238
264;1969
264;4018
264;2647
264;1881
264;1273
264;28
265;2915
265;2884
265;2447
265;734
266;2305
266;919
267;525
267;597
268;434
268;1780
268;3173
268;1159
268;1086
269;42
270;2246
270;2055
271;268
271;2613
271;2303
272;2125
272;1086
273;3330
273;183
273;2072
274;4032
275;1955
275;1929
