0;2
0;94
0;7
1;0
1;128
1;35
1;4
1;5
1;12
2;16
2;28
2;3
2;20
2;21
3;10
3;46
4;6
5;9
7;90
7;37
8;4
8;78
8;6
8;7
9;41
10;11
11;77
12;29
13;33
13;2
13;3
14;10
14;11
15;10
15;11
16;26
17;4
17;6
17;7
17;8
17;10
17;11
17;14
18;12
18;4
18;6
18;25
19;0
19;1
19;3
19;4
19;5
19;10
19;12
22;2
22;3
22;70
22;10
22;11
22;13
23;20
24;0
24;9
24;2
24;5
24;7
26;52
27;25
27;44
27;5
27;9
30;32
30;9
30;20
30;39
31;16
31;26
31;11
32;54
33;40
34;16
34;26
35;38
35;55
36;0
36;2
36;7
39;74
39;43
39;101
40;73
42;10
42;11
44;100
44;79
45;0
45;1
45;35
45;4
45;5
45;11
45;12
45;16
45;26
45;31
47;72
47;37
47;6
47;7
48;10
48;11
48;15
49;37
50;120
50;68
50;51
50;44
50;69
52;82
53;2
53;3
53;10
53;11
53;13
53;52
53;22
53;26
53;59
56;55
56;10
56;11
56;15
57;97
57;43
57;28
57;105
57;39
58;16
58;34
58;67
58;20
58;26
59;112
60;99
60;4
60;6
60;7
60;8
60;10
60;11
60;15
60;48
61;65
61;26
61;59
61;52
62;123
62;43
62;76
63;49
63;37
63;38
64;0
64;1
64;35
64;4
64;37
64;108
64;11
64;12
64;45
64;16
64;49
64;26
64;31
64;5
66;43
66;62
66;95
69;98
71;0
71;2
71;7
71;43
71;57
71;28
71;39
72;86
75;0
75;2
75;5
75;7
75;9
75;24
75;69
76;81
80;37
80;6
80;7
80;72
80;47
80;85
82;84
83;33
83;40
83;10
83;11
83;14
83;89
87;10
87;11
87;14
88;37
88;6
88;7
88;72
88;47
88;80
88;85
91;10
91;11
91;15
92;32
92;67
92;54
93;4
93;6
93;7
93;8
93;10
93;11
93;15
93;48
93;55
93;60
95;109
96;74
96;43
96;39
101;102
103;0
103;1
103;98
103;3
103;4
103;5
103;10
103;12
103;19
104;37
104;6
104;7
104;72
104;10
104;11
104;14
104;47
104;80
104;85
104;88
106;114
106;70
107;68
108;126
110;81
110;108
111;74
111;43
111;101
111;70
111;39
113;81
113;76
115;81
116;0
116;2
116;5
116;7
116;9
116;75
116;12
116;24
116;29
116;69
117;2
117;3
117;70
117;81
117;10
117;11
117;76
117;13
117;113
117;22
118;65
118;130
118;59
118;10
118;11
118;15
118;52
118;26
118;91
118;61
119;12
119;29
119;86
121;4
121;6
121;7
121;8
121;10
121;11
121;15
121;48
121;20
121;55
121;60
121;93
122;86
122;70
124;72
124;7
124;37
124;6
124;47
125;32
125;65
125;91
125;39
125;9
125;10
125;11
125;15
125;20
125;118
125;52
125;26
125;59
125;61
125;30
127;97
127;34
127;67
127;16
127;20
127;26
127;58
129;123
