1;47
2;4
2;37
2;50
2;53
2;22
2;26
2;30
2;5
3;65
3;34
3;39
3;31
4;1
4;42
4;53
4;22
5;10
6;34
6;3
6;38
6;47
6;25
7;35
7;19
8;63
9;37
9;53
10;59
11;66
11;19
11;30
12;32
12;34
12;4
12;38
12;6
12;47
13;50
13;31
14;34
14;5
14;7
14;11
14;47
14;28
14;29
15;62
15;37
16;33
16;4
16;7
16;39
16;14
16;53
17;65
17;34
17;47
17;25
18;43
19;41
19;65
20;58
21;55
22;27
22;13
23;33
23;12
23;52
24;36
25;38
25;39
26;4
26;12
26;25
26;60
26;36
27;34
27;4
27;23
28;4
28;62
29;44
30;51
30;38
30;7
30;25
31;7
31;13
31;15
31;53
31;25
31;47
31;21
32;2
32;13
32;38
33;16
33;8
33;60
33;53
33;4
34;5
35;34
35;37
36;48
37;40
37;4
37;53
37;13
38;11
38;53
39;25
39;34
39;4
40;49
41;67
41;39
42;57
42;5
43;39
44;6
45;36
45;21
45;22
45;13
45;46
45;53
46;65
46;42
46;12
46;48
46;24
46;25
47;32
47;1
47;21
48;23
49;53
50;42
50;45
51;64
51;4
51;45
52;19
52;68
53;57
53;34
53;55
54;49
54;7
54;4
54;60
55;18
55;30
55;5
55;14
56;9
56;18
57;4
58;61
59;36
59;22
60;17
61;26
62;30
62;20
62;5
62;22
62;53
63;51
63;54
63;22
63;47
64;56
65;40
66;34
66;44
66;37
67;35
68;58
