1;70
1;62
2;64
2;101
2;24
2;41
2;26
2;27
2;90
3;34
3;6
3;10
3;88
3;58
4;98
4;29
4;38
5;3
5;9
5;82
5;26
5;63
6;2
6;3
6;58
6;22
7;50
8;6
8;9
8;12
8;53
9;64
9;39
9;52
9;54
10;26
10;3
10;6
11;66
11;14
11;30
12;33
12;3
12;103
12;14
12;54
12;88
12;61
13;38
13;103
13;84
13;21
13;61
14;6
14;39
14;40
14;103
14;84
15;103
15;31
16;102
17;89
18;103
19;101
19;92
20;56
20;8
20;88
20;57
21;14
21;53
21;63
22;68
23;17
24;73
25;84
26;32
26;6
26;10
26;77
26;15
27;100
27;44
27;13
27;55
27;57
28;32
28;11
28;20
29;46
30;72
31;71
31;57
32;60
32;38
32;23
33;97
33;38
33;6
33;8
33;41
33;15
33;88
34;77
35;79
36;8
36;10
37;9
37;14
37;48
37;87
38;33
38;3
38;6
38;7
38;10
38;24
39;37
39;93
40;33
40;103
40;14
40;16
40;63
41;100
41;103
42;88
43;41
44;12
44;13
44;38
44;93
45;35
45;38
45;52
45;54
45;26
46;16
46;86
47;38
47;49
47;81
47;26
47;63
48;97
48;3
48;45
48;21
48;27
49;102
49;20
49;90
49;30
50;47
51;16
51;8
51;53
52;8
53;99
53;18
53;58
53;63
54;14
54;15
54;82
54;88
55;40
55;53
56;24
57;25
57;91
58;3
58;65
58;14
59;66
59;4
59;5
59;38
59;39
59;8
59;9
59;13
59;14
59;15
59;18
59;19
59;46
59;57
59;26
60;96
60;42
60;16
60;30
61;74
62;17
63;48
63;1
64;12
64;15
64;49
64;95
65;38
65;23
65;90
66;88
66;65
66;26
66;15
67;33
67;2
67;69
67;54
68;86
68;14
69;32
70;80
71;12
72;3
72;20
72;103
73;98
73;20
73;27
74;57
74;21
74;54
74;23
75;3
76;98
76;54
76;56
76;57
76;27
76;94
77;22
77;54
78;76
78;4
79;76
80;83
80;35
80;38
80;103
80;13
80;14
80;49
80;51
80;84
80;56
80;26
80;60
80;58
81;6
81;59
81;21
81;38
81;85
82;75
82;36
82;6
82;43
82;88
83;85
83;38
84;78
85;8
85;73
85;43
85;93
86;27
86;10
86;51
87;3
87;38
87;6
87;8
87;9
87;88
88;8
89;28
90;33
90;43
90;12
91;40
91;23
91;87
92;36
92;103
92;13
92;53
92;56
93;40
93;8
94;33
94;2
94;38
94;9
94;14
94;15
95;33
95;73
96;40
96;36
96;6
97;64
98;3
98;68
98;6
98;38
98;14
98;67
99;12
99;6
99;15
100;32
100;35
100;38
100;12
100;14
100;20
100;22
100;26
101;36
101;53
101;6
102;32
102;66
102;3
102;6
102;38
102;74
102;15
103;32
103;33
103;10
103;3
