1;17
1;13
2;1
2;7
2;11
2;12
2;13
2;15
2;20
2;21
3;1
3;12
3;13
3;18
3;20
4;3
4;5
4;6
4;7
4;8
4;10
4;13
4;15
4;16
4;18
4;21
5;3
5;7
5;8
5;9
5;10
5;11
5;12
5;13
5;15
5;18
5;20
6;13
7;3
7;5
7;6
7;8
7;10
7;12
7;15
7;17
7;18
7;20
8;1
8;3
8;7
8;10
8;12
8;20
9;1
9;5
9;7
9;8
9;10
9;12
9;15
10;1
10;4
10;5
10;6
10;8
10;12
10;16
10;18
10;19
10;20
11;19
12;16
12;7
12;15
13;3
13;5
13;7
13;8
13;10
13;14
13;18
13;20
14;21
15;1
16;8
16;10
16;4
16;5
17;4
17;7
17;8
17;9
17;10
17;13
17;15
17;20
17;21
18;1
18;2
19;1
19;2
19;3
19;5
19;6
19;7
19;8
19;18
20;1
20;5
20;6
21;18
21;3
