1;17
1;4
1;9
1;10
2;4
2;8
2;9
2;11
2;17
2;22
2;25
2;28
2;29
3;11
3;16
3;22
3;23
3;24
4;8
4;9
5;1
5;3
5;4
5;6
5;7
5;8
5;9
5;11
5;12
5;13
5;17
5;20
5;22
5;25
5;28
5;29
6;1
6;4
6;7
6;8
6;9
6;17
6;22
7;1
7;4
7;5
7;6
7;8
7;9
7;11
7;13
7;14
7;16
7;17
7;22
7;25
7;28
8;4
8;7
8;12
8;18
8;25
9;1
9;4
9;5
9;7
9;8
9;11
9;15
9;16
9;22
9;23
9;29
10;16
10;8
10;9
10;29
11;1
11;4
11;6
11;9
11;17
11;22
11;29
12;21
13;1
13;4
13;8
13;11
13;16
13;17
14;13
14;15
14;16
14;17
14;22
14;26
15;4
15;8
15;9
15;11
15;13
15;17
15;18
15;25
16;23
17;1
17;13
18;13
18;17
18;23
19;11
19;20
19;15
20;8
20;29
21;4
21;8
21;9
21;13
21;17
21;19
21;24
22;1
22;2
22;12
23;1
23;3
23;4
23;7
23;8
23;9
23;10
23;11
23;12
24;7
24;8
24;9
24;10
24;15
24;16
24;18
24;26
25;1
26;1
26;4
26;5
26;7
26;8
26;9
26;10
26;11
26;27
27;1
27;2
28;1
28;4
28;6
28;7
29;8
29;1
29;11
