1;33
1;34
1;22
1;6
1;14
2;33
2;34
2;4
2;6
2;11
2;15
3;35
3;28
4;1
4;5
4;6
4;33
4;12
4;13
4;15
4;22
4;23
4;24
4;26
5;1
5;6
5;33
5;24
6;1
6;33
6;5
6;7
6;9
6;10
6;13
6;15
6;21
6;24
6;26
7;33
7;4
7;5
7;6
7;13
7;15
7;21
7;23
7;24
7;26
8;16
8;26
8;27
8;30
9;33
9;5
9;7
9;11
9;13
9;15
9;21
9;26
10;34
10;8
10;16
10;21
10;25
10;26
10;28
11;13
11;15
11;25
12;33
12;7
12;9
12;13
12;15
12;16
12;17
12;18
12;21
12;27
13;1
13;6
13;9
14;29
15;6
15;9
15;18
16;1
16;33
16;6
16;7
16;9
16;15
16;17
16;26
17;36
18;1
18;19
18;5
18;6
18;7
18;11
18;13
18;30
18;15
19;1
19;6
19;33
19;9
19;26
20;32
20;5
20;7
20;15
20;22
20;26
20;30
21;24
21;13
22;1
22;33
22;15
23;32
23;13
23;6
24;26
25;9
25;13
25;27
26;1
26;4
26;5
26;6
26;10
26;13
26;15
27;4
27;5
27;6
27;7
27;8
27;24
27;26
27;31
28;32
28;1
28;4
28;6
28;33
28;10
28;11
28;12
28;13
28;15
28;17
28;20
28;24
28;26
29;33
29;20
29;7
30;2
30;26
30;21
30;22
31;1
31;2
32;24
32;1
32;2
32;13
32;25
33;32
33;5
34;1
34;5
35;33
35;2
36;33
36;3
36;4
36;5
36;6
36;22
