1;113
2;12
3;55
4;27
5;46
5;79
6;88
7;87
8;111
9;116
10;62
11;29
12;105
13;15
14;100
14;23
15;81
16;36
17;31
18;112
18;68
19;24
20;21
21;95
22;107
23;114
24;66
25;52
26;4
27;40
27;82
28;11
29;3
30;54
31;19
32;26
33;83
34;17
35;71
36;103
37;97
38;41
39;9
39;22
40;18
41;64
42;93
42;7
43;14
44;30
45;39
46;117
47;44
48;43
49;48
50;70
51;98
52;32
53;59
54;73
55;96
56;94
57;106
58;47
59;45
60;89
61;38
62;25
63;75
64;69
65;78
66;28
67;108
68;84
68;15
69;60
70;83
71;72
72;54
73;5
74;16
75;82
76;33
77;91
78;34
79;3
80;58
81;53
82;102
83;37
84;67
85;94
86;61
87;51
88;35
89;63
90;74
91;6
92;49
93;1
93;13
94;65
95;101
96;8
97;58
98;57
99;115
100;110
101;77
102;90
103;20
104;56
105;42
106;92
107;86
108;2
109;67
110;85
110;109
111;76
112;80
113;99
114;104
115;50
116;10
116;79
117;9
