0;1
0;42
0;66
0;25
1;50
2;0
2;1
2;48
2;57
2;17
3;0
3;1
3;6
4;0
4;1
4;9
4;84
4;116
4;125
5;0
5;1
5;3
5;167
5;41
5;12
5;52
7;0
7;1
7;3
7;6
7;46
7;27
8;0
8;1
8;3
8;5
8;6
8;7
9;16
9;64
10;0
10;1
10;4
10;137
10;171
10;9
11;0
11;1
11;3
11;6
11;43
13;0
13;1
13;3
13;5
13;6
13;7
13;8
13;77
13;58
14;9
14;95
15;0
15;1
15;4
15;65
15;9
15;10
16;40
16;21
17;146
17;126
18;0
18;1
18;3
18;5
18;39
18;12
19;0
19;1
19;3
19;70
19;6
20;0
20;1
20;2
20;3
20;5
20;12
20;17
20;31
21;47
22;0
22;1
22;4
22;9
22;76
22;14
22;111
23;0
23;1
23;3
23;6
23;12
23;19
23;119
23;24
26;104
26;12
27;89
27;74
28;32
28;35
28;21
28;181
29;0
29;1
29;3
29;12
29;5
30;0
30;1
30;3
30;6
30;11
30;17
31;165
32;33
32;71
34;27
34;31
36;32
36;145
36;35
36;28
36;21
37;0
37;1
37;98
37;3
37;4
37;5
37;9
37;10
37;12
37;18
38;24
40;120
42;72
42;114
43;112
44;0
44;1
44;3
44;6
44;11
44;43
45;31
46;56
46;59
47;177
48;144
48;85
49;32
49;0
49;2
49;35
49;36
49;5
49;1
49;12
49;17
49;3
49;20
49;21
49;28
49;31
50;133
51;88
51;91
51;31
53;0
53;1
53;4
53;9
53;43
53;14
53;22
54;0
54;1
54;3
54;4
54;5
54;9
54;10
54;12
54;52
54;41
55;0
55;1
55;3
55;166
55;6
55;11
55;44
55;173
55;47
55;43
55;21
56;110
60;0
60;1
60;3
60;6
61;0
61;1
61;3
61;4
61;37
61;9
61;10
61;12
61;47
61;18
61;21
61;5
62;0
62;1
62;9
62;42
62;16
62;81
62;25
62;93
63;0
63;1
63;42
63;25
65;158
67;40
67;43
68;57
68;138
68;78
69;0
69;1
69;3
69;100
69;6
69;60
73;24
73;99
73;38
75;0
75;1
75;4
75;9
75;14
75;22
78;164
78;101
79;32
79;35
79;80
79;17
79;21
79;28
82;35
82;134
82;78
83;16
83;40
83;21
84;161
86;0
86;1
86;3
86;4
86;6
86;142
86;9
86;75
86;44
86;14
86;47
86;11
86;43
86;21
86;22
86;55
87;51
87;52
87;31
89;160
89;124
90;0
90;1
90;3
90;6
90;70
90;42
90;19
90;25
90;63
92;32
92;80
92;35
92;79
92;48
92;17
92;85
92;28
92;21
94;26
94;12
94;71
95;109
96;0
96;1
96;4
96;9
96;12
96;84
97;0
97;1
97;72
97;42
97;25
97;63
101;163
102;45
102;31
103;32
103;1
103;2
103;35
103;36
103;5
103;0
103;17
103;12
103;49
103;50
103;3
103;20
103;21
103;28
103;31
105;107
105;82
105;35
105;78
105;95
106;85
106;118
108;0
108;1
108;3
108;6
108;11
108;17
108;107
108;30
110;127
112;136
113;89
115;48
115;85
117;0
117;97
117;1
117;72
117;42
117;25
117;63
118;175
121;56
121;45
121;110
121;31
122;48
122;85
122;78
122;101
123;6
125;139
128;118
128;127
129;66
130;48
130;25
130;85
131;111
131;149
131;119
132;125
132;45
132;31
135;0
135;1
135;2
135;3
135;5
135;6
135;12
135;17
135;20
135;123
135;31
138;140
140;156
141;0
141;1
141;3
141;6
141;11
141;44
141;47
141;43
141;21
141;55
141;89
141;124
143;0
143;1
143;3
143;6
143;70
143;42
143;48
143;19
143;85
143;25
143;90
143;63
145;180
147;106
147;85
147;118
148;0
148;1
148;3
148;6
148;65
148;11
148;44
148;47
148;43
148;21
148;55
150;65
150;66
151;0
151;1
151;9
151;42
151;16
151;81
151;25
151;93
151;62
152;40
152;43
152;67
153;0
153;1
153;3
153;6
153;11
153;43
154;93
155;139
155;125
157;0
157;1
157;4
157;65
157;9
157;10
157;93
157;15
157;16
157;81
157;25
157;42
157;62
159;0
159;144
159;3
159;6
159;1
159;119
159;12
159;48
159;19
159;85
159;23
159;24
162;24
162;41
168;56
168;33
168;59
168;46
169;161
169;84
169;12
170;0
170;1
170;3
170;165
170;70
170;19
170;6
172;164
172;101
172;78
174;0
174;1
174;4
174;9
174;76
174;14
174;111
174;51
174;52
174;22
174;87
174;31
176;145
178;0
178;1
178;3
178;6
178;11
178;17
178;30
179;165
179;31
182;114
183;0
183;97
183;1
183;72
183;42
183;113
183;25
183;89
183;63
